Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Chrysler,2002,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,23.0,17.0,1013.0,19155.0
Chrysler,2003,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25.0,18.0,1013.0,20960.0
Chrysler,2003,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,24.0,17.0,1013.0,23790.0
Plymouth,1998,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,3,Midsize,Passenger Minivan,24.0,18.0,535.0,2000.0
Plymouth,1998,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,24.0,17.0,535.0,2000.0
Plymouth,1998,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,24.0,17.0,535.0,2000.0
Plymouth,1999,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,535.0,2166.0
Plymouth,1999,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,535.0,2110.0
Plymouth,1999,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,3,Midsize,Passenger Minivan,24.0,18.0,535.0,2000.0
Plymouth,2000,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,23.0,16.0,535.0,2317.0
Plymouth,2000,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,3,Midsize,Passenger Minivan,24.0,18.0,535.0,2008.0
Ford,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3,Midsize,Cargo Minivan,22.0,16.0,4199.0,20220.0
Ford,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3,Midsize,Cargo Minivan,21.0,16.0,4199.0,20585.0
Ford,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3,Midsize,Cargo Minivan,22.0,16.0,4199.0,21075.0
Ford,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,31115.0
Ford,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,25000.0
Ford,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,27435.0
Ford,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3,Midsize,Passenger Minivan,22.0,16.0,4199.0,22185.0
Ford,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,28595.0
Ford,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,33765.0
Ford,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,21.0,16.0,4199.0,28900.0
Ford,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,21.0,16.0,4199.0,27460.0
Ford,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,21.0,16.0,4199.0,26375.0
Ford,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,21.0,16.0,4199.0,31630.0
Ford,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,21.0,16.0,4199.0,34040.0
Ford,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,21.0,16.0,4199.0,22340.0
Ford,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,27870.0
Ford,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,23070.0
Ford,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,26315.0
Ford,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,29230.0
Ford,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,34825.0
Ford,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22.0,16.0,4199.0,31835.0
Rolls-Royce,2014,premium unleaded (required),495.0,9.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,21.0,13.0,86.0,74078.125
Rolls-Royce,2015,premium unleaded (required),495.0,9.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,21.0,13.0,86.0,74078.125
Rolls-Royce,2016,premium unleaded (required),495.0,9.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,21.0,13.0,86.0,74078.125
Subaru,2015,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,37395.0
Subaru,2015,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4,Compact,Sedan,25.0,19.0,640.0,31195.0
Subaru,2015,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,38495.0
Subaru,2015,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,34495.0
Subaru,2015,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,28.0,21.0,640.0,29995.0
Subaru,2015,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4,Compact,Sedan,25.0,19.0,640.0,29695.0
Subaru,2015,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,28.0,21.0,640.0,26295.0
Subaru,2015,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,28.0,21.0,640.0,28495.0
Subaru,2016,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,34695.0
Subaru,2016,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,39995.0
Subaru,2016,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,27.0,20.0,640.0,28895.0
Subaru,2016,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,38995.0
Subaru,2016,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,27.0,20.0,640.0,30395.0
Subaru,2016,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,39995.0
Subaru,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4,Compact,Sedan,24.0,18.0,640.0,31595.0
Subaru,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4,Compact,Sedan,24.0,18.0,640.0,30095.0
Subaru,2016,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,27.0,20.0,640.0,26595.0
Subaru,2017,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,39995.0
Subaru,2017,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,27.0,20.0,640.0,26695.0
Subaru,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4,Compact,Sedan,24.0,18.0,640.0,30195.0
Subaru,2017,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,39995.0
Subaru,2017,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,27.0,20.0,640.0,30995.0
Subaru,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4,Compact,Sedan,24.0,18.0,640.0,32195.0
Subaru,2017,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,27.0,20.0,640.0,28995.0
Subaru,2017,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4,Compact,Sedan,23.0,17.0,640.0,35195.0
Suzuki,1996,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2,Compact,2dr SUV,26.0,22.0,481.0,2000.0
Suzuki,1996,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2,Compact,2dr SUV,26.0,22.0,481.0,2000.0
Suzuki,1997,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2,Compact,2dr SUV,26.0,22.0,481.0,2000.0
Suzuki,1997,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2,Compact,2dr SUV,26.0,22.0,481.0,2000.0
Suzuki,1998,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2,Compact,2dr SUV,26.0,22.0,481.0,2000.0
Suzuki,1998,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2,Compact,2dr SUV,26.0,22.0,481.0,2000.0
Suzuki,1998,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2,Compact,2dr SUV,26.0,22.0,481.0,2000.0
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,34.0,23.0,3916.0,31200.0
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,32.0,22.0,3916.0,33000.0
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,27.0,18.0,3916.0,39100.0
BMW,2016,premium unleaded (required),228.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,32.0,22.0,3916.0,34800.0
BMW,2017,premium unleaded (required),228.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,32.0,23.0,3916.0,33100.0
BMW,2017,premium unleaded (required),228.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,31.0,22.0,3916.0,35100.0
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26.0,19.0,3916.0,45500.0
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,21.0,3916.0,40500.0
BMW,2015,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,34.0,27.0,3916.0,42000.0
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,28.0,21.0,3916.0,38500.0
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,28.0,21.0,3916.0,38950.0
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,27.0,19.0,3916.0,46800.0
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,21.0,3916.0,40950.0
BMW,2016,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,34.0,27.0,3916.0,42450.0
BMW,2017,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,34.0,27.0,3916.0,42750.0
BMW,2017,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26.0,19.0,3916.0,47950.0
BMW,2017,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,21.0,3916.0,41250.0
BMW,2017,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,28.0,21.0,3916.0,39250.0
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,3916.0,44700.0
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,27.0,19.0,3916.0,48000.0
BMW,2016,premium unleaded (required),360.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25.0,18.0,3916.0,57800.0
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,3916.0,45250.0
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,27.0,19.0,3916.0,49700.0
BMW,2017,premium unleaded (required),355.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26.0,19.0,3916.0,58100.0
BMW,2017,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,3916.0,45550.0
BMW,2015,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,19.0,14.0,3916.0,74078.125
BMW,2016,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,19.0,14.0,3916.0,74078.125
BMW,2017,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,19.0,14.0,3916.0,74078.125
BMW,2015,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,31.0,24.0,3916.0,57700.0
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,27.0,19.0,3916.0,53900.0
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,27.0,18.0,3916.0,56200.0
BMW,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22.0,15.0,3916.0,70100.0
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,18.0,3916.0,57000.0
BMW,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21.0,15.0,3916.0,71500.0
BMW,2016,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30.0,23.0,3916.0,57700.0
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,25.0,18.0,3916.0,54700.0
BMW,2017,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,18.0,3916.0,57800.0
BMW,2017,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,25.0,18.0,3916.0,55500.0
BMW,2017,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30.0,23.0,3916.0,59300.0
BMW,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21.0,15.0,3916.0,72300.0
BMW,2015,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,19.0,14.0,3916.0,74078.125
BMW,2016,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,19.0,14.0,3916.0,74078.125
BMW,2017,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,19.0,14.0,3916.0,74078.125
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,27.0,18.0,3916.0,61900.0
BMW,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22.0,15.0,3916.0,72900.0
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,27.0,19.0,3916.0,59600.0
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,18.0,3916.0,62900.0
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,25.0,18.0,3916.0,60600.0
BMW,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21.0,15.0,3916.0,74078.125
BMW,2017,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,25.0,18.0,3916.0,61400.0
BMW,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21.0,15.0,3916.0,74078.125
BMW,2017,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,18.0,3916.0,63700.0
Scion,2004,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34.0,27.0,105.0,12480.0
Scion,2004,regular unleaded,108.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,34.0,27.0,105.0,13280.0
Scion,2005,regular unleaded,108.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,35.0,27.0,105.0,13330.0
Scion,2005,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34.0,27.0,105.0,12530.0
Scion,2006,regular unleaded,103.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,35.0,27.0,105.0,13580.0
Scion,2006,regular unleaded,103.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34.0,27.0,105.0,12780.0
Scion,2013,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,16970.0
Scion,2013,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,19210.0
Scion,2013,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,17920.0
Scion,2013,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,20160.0
Scion,2014,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,16970.0
Scion,2014,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,20420.0
Scion,2014,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,17920.0
Scion,2015,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,18070.0
Scion,2015,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,19685.0
Scion,2015,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4,Compact,Wagon,28.0,22.0,105.0,17120.0
Volvo,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,51050.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,45550.0
Volvo,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,22.0,870.0,46750.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,48250.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,41550.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,42650.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,24.0,870.0,38850.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,24.0,870.0,39650.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,42950.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,43850.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,24.0,870.0,43900.0
Volvo,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25.0,18.0,870.0,37250.0
Volvo,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,22.0,870.0,45550.0
Volvo,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,22.0,870.0,41450.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,24.0,870.0,35750.0
Volvo,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,45800.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,24.0,870.0,42850.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,24.0,870.0,40250.0
Volvo,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,47200.0
Volvo,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25.0,18.0,870.0,41750.0
Volvo,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25.0,18.0,870.0,40350.0
Volvo,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,22.0,870.0,44050.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,24.0,870.0,36400.0
Volvo,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,49800.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,47050.0
Volvo,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25.0,18.0,870.0,45400.0
Volvo,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,22.0,870.0,42350.0
Volvo,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25.0,18.0,870.0,41150.0
Volvo,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,22.0,870.0,40050.0
Volvo,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25.0,18.0,870.0,37900.0
Volvo,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24.0,17.0,870.0,46950.0
Volvo,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,22.0,870.0,41150.0
Volvo,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25.0,18.0,870.0,44350.0
Volvo,2016,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,29.0,22.0,870.0,41350.0
Volvo,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26.0,19.0,870.0,38100.0
Volvo,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26.0,19.0,870.0,41350.0
Volvo,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23.0,17.0,870.0,46950.0
Volvo,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23.0,17.0,870.0,42650.0
Volvo,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,870.0,47200.0
Volvo,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23.0,17.0,870.0,47050.0
Volvo,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,23.0,870.0,36600.0
Volvo,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,23.0,870.0,44150.0
Volvo,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,870.0,47750.0
Volvo,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23.0,17.0,870.0,51050.0
Volvo,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26.0,19.0,870.0,45650.0
Volvo,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,870.0,43350.0
Volvo,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,870.0,51300.0
Volvo,2016,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,29.0,22.0,870.0,45750.0
Volvo,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31.0,23.0,870.0,39850.0
Volvo,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,23.0,870.0,40950.0
Volvo,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,29.0,20.0,870.0,46350.0
Volvo,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,29.0,20.0,870.0,51000.0
Volvo,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,29.0,20.0,870.0,46350.0
Volvo,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30.0,23.0,870.0,40950.0
Volvo,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Wagon,26.0,18.0,870.0,34500.0
Volvo,2014,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,Wagon,24.0,17.0,870.0,40950.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,Wagon,24.0,17.0,870.0,42050.0
Volvo,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,Wagon,25.0,18.0,870.0,36900.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,Wagon,31.0,24.0,870.0,36050.0
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,Wagon,24.0,17.0,870.0,41800.0
Volvo,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,Wagon,25.0,18.0,870.0,37550.0
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,Wagon,31.0,24.0,870.0,35400.0
Volvo,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,Wagon,31.0,23.0,870.0,46675.0
